time (s), 25.000000,time (s), 100.000000
5.600000000000000000e+01,5.960001152032397442e+00,5.600000000000000000e+01,2.000100115203239781e+01
5.700000000000000000e+01,6.060001152032397087e+00,5.700000000000000000e+01,2.030100115203239852e+01
5.800000000000000000e+01,6.260001152032397265e+00,5.800000000000000000e+01,2.050100115203239781e+01
5.900000000000000000e+01,6.560001152032397087e+00,5.900000000000000000e+01,2.060100115203239568e+01
6.000000000000000000e+01,6.660001152032396732e+00,6.000000000000000000e+01,2.080100115203239852e+01
6.100000000000000000e+01,6.660001152032396732e+00,6.100000000000000000e+01,2.120100115203239710e+01
6.200000000000000000e+01,6.760001152032397265e+00,6.200000000000000000e+01,2.120100115203239710e+01
6.300000000000000000e+01,6.660001152032396732e+00,6.300000000000000000e+01,2.150100115203239781e+01
6.400000000000000000e+01,6.660001152032396732e+00,6.400000000000000000e+01,2.170100115203239710e+01
6.500000000000000000e+01,6.860001152032396909e+00,6.500000000000000000e+01,2.180100115203239852e+01
6.600000000000000000e+01,6.860001152032396909e+00,6.600000000000000000e+01,2.210100115203239568e+01
6.700000000000000000e+01,6.960001152032397442e+00,6.700000000000000000e+01,2.220100115203239710e+01
6.800000000000000000e+01,7.060001152032397087e+00,6.800000000000000000e+01,2.230100115203239852e+01
6.900000000000000000e+01,7.060001152032397087e+00,6.900000000000000000e+01,2.260100115203239568e+01
7.000000000000000000e+01,7.160001152032396732e+00,7.000000000000000000e+01,2.260100115203239568e+01
7.100000000000000000e+01,7.260001152032396377e+00,7.100000000000000000e+01,2.270100115203239710e+01
7.200000000000000000e+01,7.460001152032397442e+00,7.200000000000000000e+01,2.290100115203239639e+01
7.300000000000000000e+01,7.460001152032397442e+00,7.300000000000000000e+01,2.310100115203239568e+01
7.400000000000000000e+01,7.760001152032396377e+00,7.400000000000000000e+01,2.330100115203239852e+01
7.500000000000000000e+01,7.760001152032396377e+00,7.500000000000000000e+01,2.340100115203239639e+01
7.600000000000000000e+01,7.760001152032396377e+00,7.600000000000000000e+01,2.340100115203239639e+01
7.700000000000000000e+01,7.660001152032396732e+00,7.700000000000000000e+01,2.370100115203239710e+01
7.800000000000000000e+01,7.660001152032396732e+00,7.800000000000000000e+01,2.380100115203239852e+01
7.900000000000000000e+01,7.860001152032397798e+00,7.900000000000000000e+01,2.390100115203239639e+01
8.000000000000000000e+01,7.960001152032397442e+00,8.000000000000000000e+01,2.400100115203239781e+01
8.100000000000000000e+01,7.960001152032397442e+00,8.100000000000000000e+01,2.410100115203239568e+01
8.200000000000000000e+01,8.060001152032397087e+00,8.200000000000000000e+01,2.420100115203239710e+01
8.300000000000000000e+01,8.260001152032396377e+00,8.300000000000000000e+01,2.440100115203239639e+01
8.400000000000000000e+01,8.260001152032396377e+00,8.400000000000000000e+01,2.460100115203239568e+01
8.500000000000000000e+01,8.360001152032397798e+00,8.500000000000000000e+01,2.460100115203239568e+01
8.600000000000000000e+01,8.460001152032397442e+00,8.600000000000000000e+01,2.480100115203239852e+01
8.700000000000000000e+01,8.560001152032397087e+00,8.700000000000000000e+01,2.490100115203239639e+01
8.800000000000000000e+01,8.660001152032396732e+00,8.800000000000000000e+01,2.500100115203239781e+01
8.900000000000000000e+01,8.860001152032397798e+00,8.900000000000000000e+01,2.520100115203239710e+01
9.000000000000000000e+01,8.960001152032397442e+00,9.000000000000000000e+01,2.530100115203239852e+01
9.100000000000000000e+01,8.860001152032397798e+00,9.100000000000000000e+01,2.530100115203239852e+01
9.200000000000000000e+01,9.060001152032397087e+00,9.200000000000000000e+01,2.550100115203239781e+01
9.300000000000000000e+01,9.160001152032396732e+00,9.300000000000000000e+01,2.570100115203239710e+01
9.400000000000000000e+01,9.160001152032396732e+00,9.400000000000000000e+01,2.570100115203239710e+01
9.500000000000000000e+01,9.260001152032396377e+00,9.500000000000000000e+01,2.580100115203239852e+01
9.600000000000000000e+01,9.360001152032397798e+00,9.600000000000000000e+01,2.590100115203239639e+01
9.700000000000000000e+01,9.460001152032397442e+00,9.700000000000000000e+01,2.600100115203239781e+01
9.800000000000000000e+01,9.260001152032396377e+00,9.800000000000000000e+01,2.610100115203239568e+01
9.900000000000000000e+01,9.460001152032397442e+00,9.900000000000000000e+01,2.630100115203239852e+01
1.000000000000000000e+02,9.460001152032397442e+00,1.000000000000000000e+02,2.640100115203239639e+01
1.010000000000000000e+02,9.560001152032397087e+00,1.010000000000000000e+02,2.650100115203239781e+01
1.020000000000000000e+02,9.760001152032396377e+00,1.020000000000000000e+02,2.660100115203239568e+01
1.030000000000000000e+02,9.760001152032396377e+00,1.030000000000000000e+02,2.660100115203239568e+01
1.040000000000000000e+02,9.960001152032397442e+00,1.040000000000000000e+02,2.670100115203239710e+01
1.050000000000000000e+02,9.960001152032397442e+00,1.050000000000000000e+02,2.680100115203239852e+01
1.060000000000000000e+02,1.006000115203239709e+01,1.060000000000000000e+02,2.690100115203239639e+01
1.070000000000000000e+02,1.016000115203239673e+01,1.070000000000000000e+02,2.720100115203239710e+01
1.080000000000000000e+02,1.026000115203239638e+01,1.080000000000000000e+02,2.700100115203239781e+01
1.090000000000000000e+02,1.016000115203239673e+01,1.090000000000000000e+02,2.710100115203239568e+01
1.100000000000000000e+02,1.026000115203239638e+01,1.100000000000000000e+02,2.720100115203239710e+01
1.110000000000000000e+02,1.016000115203239673e+01,1.110000000000000000e+02,2.730100115203239852e+01
1.120000000000000000e+02,1.036000115203239780e+01,1.120000000000000000e+02,2.730100115203239852e+01
1.130000000000000000e+02,1.026000115203239638e+01,1.130000000000000000e+02,2.750100115203239781e+01
1.140000000000000000e+02,1.026000115203239638e+01,1.140000000000000000e+02,2.760100115203239568e+01
1.150000000000000000e+02,1.046000115203239744e+01,1.150000000000000000e+02,2.760100115203239568e+01
1.160000000000000000e+02,1.066000115203239673e+01,1.160000000000000000e+02,2.770100115203239710e+01
1.170000000000000000e+02,1.056000115203239709e+01,1.170000000000000000e+02,2.770100115203239710e+01
1.180000000000000000e+02,1.076000115203239638e+01,1.180000000000000000e+02,2.790100115203239639e+01
1.190000000000000000e+02,1.076000115203239638e+01,1.190000000000000000e+02,2.780100115203239852e+01
1.200000000000000000e+02,1.076000115203239638e+01,1.200000000000000000e+02,2.800100115203239781e+01
1.210000000000000000e+02,1.076000115203239638e+01,1.210000000000000000e+02,2.800100115203239781e+01
1.220000000000000000e+02,1.076000115203239638e+01,1.220000000000000000e+02,2.820100115203239710e+01
1.230000000000000000e+02,1.086000115203239780e+01,1.230000000000000000e+02,2.820100115203239710e+01
1.240000000000000000e+02,1.086000115203239780e+01,1.240000000000000000e+02,2.830100115203239852e+01
1.250000000000000000e+02,1.096000115203239744e+01,1.250000000000000000e+02,2.840100115203239639e+01
1.260000000000000000e+02,1.106000115203239709e+01,1.260000000000000000e+02,2.830100115203239852e+01
1.270000000000000000e+02,1.106000115203239709e+01,1.270000000000000000e+02,2.840100115203239639e+01
1.280000000000000000e+02,1.116000115203239673e+01,1.280000000000000000e+02,2.840100115203239639e+01
1.290000000000000000e+02,1.106000115203239709e+01,1.290000000000000000e+02,2.850100115203239781e+01
1.300000000000000000e+02,1.116000115203239673e+01,1.300000000000000000e+02,2.860100115203239568e+01
1.310000000000000000e+02,1.126000115203239638e+01,1.310000000000000000e+02,2.860100115203239568e+01
1.320000000000000000e+02,1.146000115203239744e+01,1.320000000000000000e+02,2.860100115203239568e+01
1.330000000000000000e+02,1.136000115203239780e+01,1.330000000000000000e+02,2.880100115203239852e+01
1.340000000000000000e+02,1.146000115203239744e+01,1.340000000000000000e+02,2.880100115203239852e+01
1.350000000000000000e+02,1.136000115203239780e+01,1.350000000000000000e+02,2.890100115203239639e+01
1.360000000000000000e+02,1.136000115203239780e+01,1.360000000000000000e+02,2.890100115203239639e+01
1.370000000000000000e+02,1.136000115203239780e+01,1.370000000000000000e+02,2.900100115203239781e+01
1.380000000000000000e+02,1.136000115203239780e+01,1.380000000000000000e+02,2.910100115203239568e+01
1.390000000000000000e+02,1.136000115203239780e+01,1.390000000000000000e+02,2.910100115203239568e+01
1.400000000000000000e+02,1.156000115203239709e+01,1.400000000000000000e+02,2.910100115203239568e+01
1.410000000000000000e+02,1.156000115203239709e+01,1.410000000000000000e+02,2.920100115203239710e+01
1.420000000000000000e+02,1.166000115203239673e+01,1.420000000000000000e+02,2.930100115203239852e+01
1.430000000000000000e+02,1.176000115203239638e+01,1.430000000000000000e+02,2.930100115203239852e+01
1.440000000000000000e+02,1.166000115203239673e+01,1.440000000000000000e+02,2.920100115203239710e+01
1.450000000000000000e+02,1.176000115203239638e+01,1.450000000000000000e+02,2.930100115203239852e+01
1.550000000000000000e+02,1.186000115203239780e+01,1.550000000000000000e+02,2.890100115203239639e+01
1.560000000000000000e+02,1.186000115203239780e+01,1.560000000000000000e+02,2.870100115203239710e+01
1.570000000000000000e+02,1.176000115203239638e+01,1.570000000000000000e+02,2.830100115203239852e+01
1.580000000000000000e+02,1.166000115203239673e+01,1.580000000000000000e+02,2.800100115203239781e+01
1.590000000000000000e+02,1.166000115203239673e+01,1.590000000000000000e+02,2.770100115203239710e+01
1.600000000000000000e+02,1.156000115203239709e+01,1.600000000000000000e+02,2.760100115203239568e+01
1.610000000000000000e+02,1.156000115203239709e+01,1.610000000000000000e+02,2.740100115203239639e+01
1.620000000000000000e+02,1.136000115203239780e+01,1.620000000000000000e+02,2.720100115203239710e+01
1.630000000000000000e+02,1.116000115203239673e+01,1.630000000000000000e+02,2.710100115203239568e+01
1.640000000000000000e+02,1.126000115203239638e+01,1.640000000000000000e+02,2.680100115203239852e+01
1.650000000000000000e+02,1.126000115203239638e+01,1.650000000000000000e+02,2.660100115203239568e+01
1.660000000000000000e+02,1.126000115203239638e+01,1.660000000000000000e+02,2.640100115203239639e+01
1.670000000000000000e+02,1.126000115203239638e+01,1.670000000000000000e+02,2.610100115203239568e+01
1.680000000000000000e+02,1.126000115203239638e+01,1.680000000000000000e+02,2.610100115203239568e+01
1.690000000000000000e+02,1.126000115203239638e+01,1.690000000000000000e+02,2.590100115203239639e+01
1.700000000000000000e+02,1.126000115203239638e+01,1.700000000000000000e+02,2.580100115203239852e+01
1.710000000000000000e+02,1.116000115203239673e+01,1.710000000000000000e+02,2.550100115203239781e+01
1.720000000000000000e+02,1.096000115203239744e+01,1.720000000000000000e+02,2.530100115203239852e+01
1.730000000000000000e+02,1.096000115203239744e+01,1.730000000000000000e+02,2.520100115203239710e+01
1.740000000000000000e+02,1.086000115203239780e+01,1.740000000000000000e+02,2.500100115203239781e+01
1.750000000000000000e+02,1.086000115203239780e+01,1.750000000000000000e+02,2.480100115203239852e+01
1.760000000000000000e+02,1.096000115203239744e+01,1.760000000000000000e+02,2.470100115203239710e+01
1.770000000000000000e+02,1.076000115203239638e+01,1.770000000000000000e+02,2.450100115203239781e+01
1.780000000000000000e+02,1.066000115203239673e+01,1.780000000000000000e+02,2.440100115203239639e+01
1.790000000000000000e+02,1.066000115203239673e+01,1.790000000000000000e+02,2.420100115203239710e+01
1.800000000000000000e+02,1.056000115203239709e+01,1.800000000000000000e+02,2.420100115203239710e+01
1.810000000000000000e+02,1.046000115203239744e+01,1.810000000000000000e+02,2.400100115203239781e+01
1.820000000000000000e+02,1.046000115203239744e+01,1.820000000000000000e+02,2.390100115203239639e+01
1.830000000000000000e+02,1.046000115203239744e+01,1.830000000000000000e+02,2.380100115203239852e+01
1.840000000000000000e+02,1.036000115203239780e+01,1.840000000000000000e+02,2.370100115203239710e+01
1.850000000000000000e+02,1.036000115203239780e+01,1.850000000000000000e+02,2.360100115203239568e+01
1.860000000000000000e+02,1.016000115203239673e+01,1.860000000000000000e+02,2.340100115203239639e+01
1.870000000000000000e+02,1.026000115203239638e+01,1.870000000000000000e+02,2.330100115203239852e+01
1.880000000000000000e+02,1.026000115203239638e+01,1.880000000000000000e+02,2.320100115203239710e+01
1.890000000000000000e+02,1.006000115203239709e+01,1.890000000000000000e+02,2.310100115203239568e+01
1.900000000000000000e+02,1.016000115203239673e+01,1.900000000000000000e+02,2.300100115203239781e+01
1.910000000000000000e+02,9.960001152032397442e+00,1.910000000000000000e+02,2.280100115203239852e+01
1.920000000000000000e+02,1.006000115203239709e+01,1.920000000000000000e+02,2.260100115203239568e+01
1.930000000000000000e+02,9.960001152032397442e+00,1.930000000000000000e+02,2.260100115203239568e+01
1.940000000000000000e+02,9.960001152032397442e+00,1.940000000000000000e+02,2.240100115203239639e+01
1.950000000000000000e+02,9.860001152032397798e+00,1.950000000000000000e+02,2.220100115203239710e+01
1.960000000000000000e+02,9.960001152032397442e+00,1.960000000000000000e+02,2.220100115203239710e+01
1.970000000000000000e+02,9.860001152032397798e+00,1.970000000000000000e+02,2.220100115203239710e+01
1.980000000000000000e+02,9.860001152032397798e+00,1.980000000000000000e+02,2.200100115203239781e+01
1.990000000000000000e+02,9.760001152032396377e+00,1.990000000000000000e+02,2.190100115203239639e+01
2.000000000000000000e+02,9.760001152032396377e+00,2.000000000000000000e+02,2.190100115203239639e+01
2.010000000000000000e+02,9.660001152032396732e+00,2.010000000000000000e+02,2.170100115203239710e+01
2.020000000000000000e+02,9.760001152032396377e+00,2.020000000000000000e+02,2.170100115203239710e+01
2.030000000000000000e+02,9.660001152032396732e+00,2.030000000000000000e+02,2.160100115203239568e+01
2.040000000000000000e+02,9.660001152032396732e+00,2.040000000000000000e+02,2.140100115203239639e+01
2.050000000000000000e+02,9.460001152032397442e+00,2.050000000000000000e+02,2.130100115203239852e+01
2.060000000000000000e+02,9.660001152032396732e+00,2.060000000000000000e+02,2.130100115203239852e+01
2.070000000000000000e+02,9.460001152032397442e+00,2.070000000000000000e+02,2.120100115203239710e+01
2.080000000000000000e+02,9.460001152032397442e+00,2.080000000000000000e+02,2.100100115203239781e+01
2.090000000000000000e+02,9.460001152032397442e+00,2.090000000000000000e+02,2.090100115203239639e+01
2.100000000000000000e+02,9.460001152032397442e+00,2.100000000000000000e+02,2.080100115203239852e+01
2.110000000000000000e+02,9.260001152032396377e+00,2.110000000000000000e+02,2.050100115203239781e+01
2.120000000000000000e+02,9.260001152032396377e+00,2.120000000000000000e+02,2.060100115203239568e+01
2.130000000000000000e+02,9.160001152032396732e+00,2.130000000000000000e+02,2.040100115203239639e+01
2.140000000000000000e+02,9.060001152032397087e+00,2.140000000000000000e+02,2.040100115203239639e+01
2.150000000000000000e+02,9.060001152032397087e+00,2.150000000000000000e+02,2.020100115203239710e+01
2.160000000000000000e+02,9.160001152032396732e+00,2.160000000000000000e+02,2.030100115203239852e+01
2.170000000000000000e+02,9.060001152032397087e+00,2.170000000000000000e+02,2.020100115203239710e+01
2.180000000000000000e+02,9.060001152032397087e+00,2.180000000000000000e+02,2.020100115203239710e+01
2.190000000000000000e+02,9.060001152032397087e+00,2.190000000000000000e+02,2.010100115203239568e+01
2.200000000000000000e+02,9.060001152032397087e+00,2.200000000000000000e+02,2.020100115203239710e+01
2.210000000000000000e+02,8.960001152032397442e+00,2.210000000000000000e+02,2.010100115203239568e+01
2.220000000000000000e+02,8.860001152032397798e+00,2.220000000000000000e+02,1.990100115203239639e+01
2.230000000000000000e+02,8.860001152032397798e+00,2.230000000000000000e+02,2.000100115203239781e+01
2.240000000000000000e+02,8.760001152032396377e+00,2.240000000000000000e+02,1.990100115203239639e+01
2.250000000000000000e+02,8.760001152032396377e+00,2.250000000000000000e+02,1.990100115203239639e+01
2.260000000000000000e+02,8.760001152032396377e+00,2.260000000000000000e+02,1.970100115203239710e+01
2.270000000000000000e+02,8.760001152032396377e+00,2.270000000000000000e+02,1.970100115203239710e+01
2.280000000000000000e+02,8.660001152032396732e+00,2.280000000000000000e+02,1.960100115203239568e+01
2.290000000000000000e+02,8.760001152032396377e+00,2.290000000000000000e+02,1.960100115203239568e+01
2.300000000000000000e+02,8.660001152032396732e+00,2.300000000000000000e+02,1.930100115203239852e+01
2.310000000000000000e+02,8.560001152032397087e+00,2.310000000000000000e+02,1.930100115203239852e+01
2.320000000000000000e+02,8.660001152032396732e+00,2.320000000000000000e+02,1.930100115203239852e+01
2.330000000000000000e+02,8.460001152032397442e+00,2.330000000000000000e+02,1.920100115203239710e+01
2.340000000000000000e+02,8.460001152032397442e+00,2.340000000000000000e+02,1.920100115203239710e+01
2.350000000000000000e+02,8.360001152032397798e+00,2.350000000000000000e+02,1.900100115203239781e+01
2.360000000000000000e+02,8.460001152032397442e+00,2.360000000000000000e+02,1.900100115203239781e+01
2.370000000000000000e+02,8.260001152032396377e+00,2.370000000000000000e+02,1.900100115203239781e+01
2.380000000000000000e+02,8.260001152032396377e+00,2.380000000000000000e+02,1.880100115203239852e+01
2.390000000000000000e+02,8.260001152032396377e+00,2.390000000000000000e+02,1.880100115203239852e+01
2.400000000000000000e+02,8.260001152032396377e+00,2.400000000000000000e+02,1.890100115203239639e+01
2.410000000000000000e+02,8.160001152032396732e+00,2.410000000000000000e+02,1.880100115203239852e+01
2.420000000000000000e+02,8.160001152032396732e+00,2.420000000000000000e+02,1.870100115203239710e+01
2.430000000000000000e+02,8.260001152032396377e+00,2.430000000000000000e+02,1.860100115203239568e+01
2.440000000000000000e+02,8.260001152032396377e+00,2.440000000000000000e+02,1.850100115203239781e+01
2.450000000000000000e+02,8.160001152032396732e+00,2.450000000000000000e+02,1.840100115203239639e+01
2.460000000000000000e+02,8.060001152032397087e+00,2.460000000000000000e+02,1.830100115203239852e+01
2.470000000000000000e+02,8.260001152032396377e+00,2.470000000000000000e+02,1.830100115203239852e+01
2.480000000000000000e+02,8.160001152032396732e+00,2.480000000000000000e+02,1.810100115203239568e+01
2.490000000000000000e+02,8.060001152032397087e+00,2.490000000000000000e+02,1.810100115203239568e+01
2.500000000000000000e+02,8.060001152032397087e+00,2.500000000000000000e+02,1.810100115203239568e+01
2.510000000000000000e+02,8.060001152032397087e+00,2.510000000000000000e+02,1.800100115203239781e+01
2.520000000000000000e+02,8.060001152032397087e+00,2.520000000000000000e+02,1.810100115203239568e+01
2.530000000000000000e+02,8.060001152032397087e+00,2.530000000000000000e+02,1.790100115203239639e+01
2.540000000000000000e+02,8.060001152032397087e+00,2.540000000000000000e+02,1.790100115203239639e+01
2.550000000000000000e+02,7.760001152032396377e+00,2.550000000000000000e+02,1.790100115203239639e+01
2.560000000000000000e+02,7.760001152032396377e+00,2.560000000000000000e+02,1.770100115203239710e+01
2.570000000000000000e+02,7.560001152032397087e+00,2.570000000000000000e+02,1.760100115203239568e+01
2.580000000000000000e+02,7.560001152032397087e+00,2.580000000000000000e+02,1.740100115203239639e+01
2.590000000000000000e+02,7.460001152032397442e+00,2.590000000000000000e+02,1.730100115203239852e+01
2.600000000000000000e+02,7.560001152032397087e+00,2.600000000000000000e+02,1.720100115203239710e+01
2.610000000000000000e+02,7.560001152032397087e+00,2.610000000000000000e+02,1.700100115203239781e+01
2.620000000000000000e+02,7.360001152032397798e+00,2.620000000000000000e+02,1.690100115203239639e+01
2.630000000000000000e+02,7.260001152032396377e+00,2.630000000000000000e+02,1.680100115203239852e+01
2.640000000000000000e+02,7.360001152032397798e+00,2.640000000000000000e+02,1.670100115203239710e+01
2.650000000000000000e+02,7.360001152032397798e+00,2.650000000000000000e+02,1.680100115203239852e+01
2.660000000000000000e+02,7.360001152032397798e+00,2.660000000000000000e+02,1.670100115203239710e+01
2.670000000000000000e+02,7.260001152032396377e+00,2.670000000000000000e+02,1.670100115203239710e+01
2.680000000000000000e+02,7.360001152032397798e+00,2.680000000000000000e+02,1.670100115203239710e+01
2.690000000000000000e+02,7.360001152032397798e+00,2.690000000000000000e+02,1.660100115203239568e+01
2.700000000000000000e+02,7.260001152032396377e+00,2.700000000000000000e+02,1.660100115203239568e+01
2.710000000000000000e+02,7.160001152032396732e+00,2.710000000000000000e+02,1.670100115203239710e+01
2.720000000000000000e+02,7.160001152032396732e+00,2.720000000000000000e+02,1.640100115203239639e+01
2.730000000000000000e+02,7.060001152032397087e+00,2.730000000000000000e+02,1.650100115203239781e+01
2.740000000000000000e+02,7.060001152032397087e+00,2.740000000000000000e+02,1.630100115203239852e+01
2.750000000000000000e+02,6.960001152032397442e+00,2.750000000000000000e+02,1.620100115203239710e+01
2.760000000000000000e+02,6.960001152032397442e+00,2.760000000000000000e+02,1.620100115203239710e+01
2.770000000000000000e+02,6.960001152032397442e+00,2.770000000000000000e+02,1.610100115203239568e+01
2.780000000000000000e+02,6.960001152032397442e+00,2.780000000000000000e+02,1.600100115203239781e+01
2.790000000000000000e+02,6.960001152032397442e+00,2.790000000000000000e+02,1.600100115203239781e+01
2.800000000000000000e+02,6.960001152032397442e+00,2.800000000000000000e+02,1.580100115203239852e+01
2.810000000000000000e+02,6.960001152032397442e+00,2.810000000000000000e+02,1.580100115203239852e+01
2.820000000000000000e+02,6.960001152032397442e+00,2.820000000000000000e+02,1.560100115203239568e+01
2.830000000000000000e+02,7.060001152032397087e+00,2.830000000000000000e+02,1.570100115203239710e+01
2.840000000000000000e+02,6.960001152032397442e+00,2.840000000000000000e+02,1.550100115203239781e+01
2.850000000000000000e+02,6.960001152032397442e+00,2.850000000000000000e+02,1.560100115203239568e+01
2.860000000000000000e+02,6.960001152032397442e+00,2.860000000000000000e+02,1.560100115203239568e+01
2.870000000000000000e+02,7.060001152032397087e+00,2.870000000000000000e+02,1.560100115203239568e+01
2.880000000000000000e+02,6.860001152032396909e+00,2.880000000000000000e+02,1.560100115203239568e+01
2.890000000000000000e+02,6.860001152032396909e+00,2.890000000000000000e+02,1.550100115203239781e+01
2.900000000000000000e+02,6.860001152032396909e+00,2.900000000000000000e+02,1.530100115203239852e+01
2.910000000000000000e+02,6.860001152032396909e+00,2.910000000000000000e+02,1.540100115203239639e+01
2.920000000000000000e+02,6.660001152032396732e+00,2.920000000000000000e+02,1.540100115203239639e+01
2.930000000000000000e+02,6.760001152032397265e+00,2.930000000000000000e+02,1.530100115203239852e+01
2.940000000000000000e+02,6.760001152032397265e+00,2.940000000000000000e+02,1.530100115203239852e+01
2.950000000000000000e+02,6.760001152032397265e+00,2.950000000000000000e+02,1.520100115203239710e+01
2.960000000000000000e+02,6.660001152032396732e+00,2.960000000000000000e+02,1.520100115203239710e+01
2.970000000000000000e+02,6.560001152032397087e+00,2.970000000000000000e+02,1.500100115203239781e+01
2.980000000000000000e+02,6.660001152032396732e+00,2.980000000000000000e+02,1.500100115203239781e+01
2.990000000000000000e+02,6.560001152032397087e+00,2.990000000000000000e+02,1.490100115203239639e+01
3.000000000000000000e+02,6.560001152032397087e+00,3.000000000000000000e+02,1.500100115203239781e+01
3.010000000000000000e+02,6.360001152032396909e+00,3.010000000000000000e+02,1.500100115203239781e+01
3.020000000000000000e+02,6.360001152032396909e+00,3.020000000000000000e+02,1.490100115203239639e+01
3.030000000000000000e+02,6.460001152032397442e+00,3.030000000000000000e+02,1.490100115203239639e+01
