time (s), 25.000000,time (s), 100.000000
5.200000000000000000e+01,5.404419823557304881e+00,5.200000000000000000e+01,1.940741982355730499e+01
5.300000000000000000e+01,5.604419823557305058e+00,5.300000000000000000e+01,1.960741982355730428e+01
5.400000000000000000e+01,5.704419823557304703e+00,5.400000000000000000e+01,1.980741982355730357e+01
5.500000000000000000e+01,5.804419823557304348e+00,5.500000000000000000e+01,2.010741982355730428e+01
5.600000000000000000e+01,5.904419823557304881e+00,5.600000000000000000e+01,2.030741982355730357e+01
5.700000000000000000e+01,5.904419823557304881e+00,5.700000000000000000e+01,2.050741982355730642e+01
5.800000000000000000e+01,6.004419823557304525e+00,5.800000000000000000e+01,2.050741982355730642e+01
5.900000000000000000e+01,6.204419823557304703e+00,5.900000000000000000e+01,2.070741982355730570e+01
6.000000000000000000e+01,6.404419823557304881e+00,6.000000000000000000e+01,2.090741982355730499e+01
6.100000000000000000e+01,6.404419823557304881e+00,6.100000000000000000e+01,2.100741982355730642e+01
6.200000000000000000e+01,6.404419823557304881e+00,6.200000000000000000e+01,2.140741982355730499e+01
6.300000000000000000e+01,6.604419823557305058e+00,6.300000000000000000e+01,2.150741982355730642e+01
6.400000000000000000e+01,6.804419823557305236e+00,6.400000000000000000e+01,2.170741982355730570e+01
6.500000000000000000e+01,6.804419823557305236e+00,6.500000000000000000e+01,2.190741982355730499e+01
6.600000000000000000e+01,7.004419823557304525e+00,6.600000000000000000e+01,2.220741982355730570e+01
6.700000000000000000e+01,6.904419823557304881e+00,6.700000000000000000e+01,2.230741982355730357e+01
6.800000000000000000e+01,7.004419823557304525e+00,6.800000000000000000e+01,2.260741982355730428e+01
6.900000000000000000e+01,7.204419823557305591e+00,6.900000000000000000e+01,2.260741982355730428e+01
7.000000000000000000e+01,7.204419823557305591e+00,7.000000000000000000e+01,2.290741982355730499e+01
7.100000000000000000e+01,7.304419823557305236e+00,7.100000000000000000e+01,2.320741982355730570e+01
7.200000000000000000e+01,7.404419823557304881e+00,7.200000000000000000e+01,2.330741982355730357e+01
7.300000000000000000e+01,7.404419823557304881e+00,7.300000000000000000e+01,2.350741982355730642e+01
7.400000000000000000e+01,7.504419823557304525e+00,7.400000000000000000e+01,2.350741982355730642e+01
7.500000000000000000e+01,7.504419823557304525e+00,7.500000000000000000e+01,2.360741982355730428e+01
7.600000000000000000e+01,7.704419823557305591e+00,7.600000000000000000e+01,2.380741982355730357e+01
7.700000000000000000e+01,7.904419823557304881e+00,7.700000000000000000e+01,2.390741982355730499e+01
7.800000000000000000e+01,7.904419823557304881e+00,7.800000000000000000e+01,2.410741982355730428e+01
7.900000000000000000e+01,7.904419823557304881e+00,7.900000000000000000e+01,2.410741982355730428e+01
8.000000000000000000e+01,7.904419823557304881e+00,8.000000000000000000e+01,2.440741982355730499e+01
8.100000000000000000e+01,8.004419823557304525e+00,8.100000000000000000e+01,2.470741982355730570e+01
8.200000000000000000e+01,8.204419823557305591e+00,8.200000000000000000e+01,2.480741982355730357e+01
8.300000000000000000e+01,8.304419823557305236e+00,8.300000000000000000e+01,2.490741982355730499e+01
8.400000000000000000e+01,8.504419823557304525e+00,8.400000000000000000e+01,2.500741982355730642e+01
8.500000000000000000e+01,8.604419823557304170e+00,8.500000000000000000e+01,2.510741982355730428e+01
8.600000000000000000e+01,8.704419823557305591e+00,8.600000000000000000e+01,2.530741982355730357e+01
8.700000000000000000e+01,8.804419823557305236e+00,8.700000000000000000e+01,2.540741982355730499e+01
8.800000000000000000e+01,8.704419823557305591e+00,8.800000000000000000e+01,2.550741982355730642e+01
8.900000000000000000e+01,8.804419823557305236e+00,8.900000000000000000e+01,2.580741982355730357e+01
9.000000000000000000e+01,8.804419823557305236e+00,9.000000000000000000e+01,2.580741982355730357e+01
9.100000000000000000e+01,8.904419823557304881e+00,9.100000000000000000e+01,2.610741982355730428e+01
9.200000000000000000e+01,9.104419823557304170e+00,9.200000000000000000e+01,2.620741982355730570e+01
9.300000000000000000e+01,9.304419823557305236e+00,9.300000000000000000e+01,2.640741982355730499e+01
9.400000000000000000e+01,9.304419823557305236e+00,9.400000000000000000e+01,2.650741982355730642e+01
9.500000000000000000e+01,9.504419823557304525e+00,9.500000000000000000e+01,2.660741982355730428e+01
9.600000000000000000e+01,9.404419823557304881e+00,9.600000000000000000e+01,2.680741982355730357e+01
9.700000000000000000e+01,9.504419823557304525e+00,9.700000000000000000e+01,2.690741982355730499e+01
9.800000000000000000e+01,9.504419823557304525e+00,9.800000000000000000e+01,2.700741982355730642e+01
9.900000000000000000e+01,9.504419823557304525e+00,9.900000000000000000e+01,2.710741982355730428e+01
1.000000000000000000e+02,9.504419823557304525e+00,1.000000000000000000e+02,2.720741982355730570e+01
1.010000000000000000e+02,9.604419823557304170e+00,1.010000000000000000e+02,2.730741982355730357e+01
1.020000000000000000e+02,9.704419823557305591e+00,1.020000000000000000e+02,2.740741982355730499e+01
1.030000000000000000e+02,9.904419823557304881e+00,1.030000000000000000e+02,2.760741982355730428e+01
1.040000000000000000e+02,9.904419823557304881e+00,1.040000000000000000e+02,2.770741982355730570e+01
1.050000000000000000e+02,1.000441982355730453e+01,1.050000000000000000e+02,2.780741982355730357e+01
1.060000000000000000e+02,1.000441982355730453e+01,1.060000000000000000e+02,2.800741982355730642e+01
1.070000000000000000e+02,1.010441982355730417e+01,1.070000000000000000e+02,2.800741982355730642e+01
1.080000000000000000e+02,1.020441982355730559e+01,1.080000000000000000e+02,2.810741982355730428e+01
1.090000000000000000e+02,1.030441982355730524e+01,1.090000000000000000e+02,2.810741982355730428e+01
1.100000000000000000e+02,1.040441982355730488e+01,1.100000000000000000e+02,2.800741982355730642e+01
1.110000000000000000e+02,1.040441982355730488e+01,1.110000000000000000e+02,2.830741982355730357e+01
1.120000000000000000e+02,1.050441982355730453e+01,1.120000000000000000e+02,2.830741982355730357e+01
1.130000000000000000e+02,1.050441982355730453e+01,1.130000000000000000e+02,2.850741982355730642e+01
1.140000000000000000e+02,1.050441982355730453e+01,1.140000000000000000e+02,2.860741982355730428e+01
1.150000000000000000e+02,1.070441982355730559e+01,1.150000000000000000e+02,2.850741982355730642e+01
1.160000000000000000e+02,1.070441982355730559e+01,1.160000000000000000e+02,2.870741982355730570e+01
1.170000000000000000e+02,1.090441982355730488e+01,1.170000000000000000e+02,2.880741982355730357e+01
1.180000000000000000e+02,1.090441982355730488e+01,1.180000000000000000e+02,2.870741982355730570e+01
1.190000000000000000e+02,1.100441982355730453e+01,1.190000000000000000e+02,2.880741982355730357e+01
1.200000000000000000e+02,1.100441982355730453e+01,1.200000000000000000e+02,2.890741982355730499e+01
1.210000000000000000e+02,1.090441982355730488e+01,1.210000000000000000e+02,2.900741982355730642e+01
1.220000000000000000e+02,1.100441982355730453e+01,1.220000000000000000e+02,2.890741982355730499e+01
1.230000000000000000e+02,1.100441982355730453e+01,1.230000000000000000e+02,2.900741982355730642e+01
1.240000000000000000e+02,1.090441982355730488e+01,1.240000000000000000e+02,2.910741982355730428e+01
1.250000000000000000e+02,1.110441982355730417e+01,1.250000000000000000e+02,2.930741982355730357e+01
1.260000000000000000e+02,1.120441982355730559e+01,1.260000000000000000e+02,2.930741982355730357e+01
1.270000000000000000e+02,1.130441982355730524e+01,1.270000000000000000e+02,2.930741982355730357e+01
1.280000000000000000e+02,1.130441982355730524e+01,1.280000000000000000e+02,2.950741982355730642e+01
1.290000000000000000e+02,1.130441982355730524e+01,1.290000000000000000e+02,2.940741982355730499e+01
1.300000000000000000e+02,1.130441982355730524e+01,1.300000000000000000e+02,2.950741982355730642e+01
1.310000000000000000e+02,1.140441982355730488e+01,1.310000000000000000e+02,2.950741982355730642e+01
1.320000000000000000e+02,1.160441982355730417e+01,1.320000000000000000e+02,2.950741982355730642e+01
1.330000000000000000e+02,1.160441982355730417e+01,1.330000000000000000e+02,2.950741982355730642e+01
1.340000000000000000e+02,1.160441982355730417e+01,1.340000000000000000e+02,2.980741982355730357e+01
1.350000000000000000e+02,1.170441982355730559e+01,1.350000000000000000e+02,2.980741982355730357e+01
1.360000000000000000e+02,1.170441982355730559e+01,1.360000000000000000e+02,2.980741982355730357e+01
1.370000000000000000e+02,1.180441982355730524e+01,1.370000000000000000e+02,2.990741982355730499e+01
1.380000000000000000e+02,1.190441982355730488e+01,1.380000000000000000e+02,3.000741982355730642e+01
1.390000000000000000e+02,1.190441982355730488e+01,1.390000000000000000e+02,3.000741982355730642e+01
1.400000000000000000e+02,1.190441982355730488e+01,1.400000000000000000e+02,3.010741982355730428e+01
1.410000000000000000e+02,1.200441982355730453e+01,1.410000000000000000e+02,3.010741982355730428e+01
1.420000000000000000e+02,1.200441982355730453e+01,1.420000000000000000e+02,3.010741982355730428e+01
1.430000000000000000e+02,1.200441982355730453e+01,1.430000000000000000e+02,3.020741982355730570e+01
1.440000000000000000e+02,1.210441982355730417e+01,1.440000000000000000e+02,3.020741982355730570e+01
1.450000000000000000e+02,1.210441982355730417e+01,1.450000000000000000e+02,3.010741982355730428e+01
1.550000000000000000e+02,1.180441982355730524e+01,1.550000000000000000e+02,2.900741982355730642e+01
1.560000000000000000e+02,1.170441982355730559e+01,1.560000000000000000e+02,2.890741982355730499e+01
1.570000000000000000e+02,1.160441982355730417e+01,1.570000000000000000e+02,2.860741982355730428e+01
1.580000000000000000e+02,1.150441982355730453e+01,1.580000000000000000e+02,2.850741982355730642e+01
1.590000000000000000e+02,1.150441982355730453e+01,1.590000000000000000e+02,2.810741982355730428e+01
1.600000000000000000e+02,1.130441982355730524e+01,1.600000000000000000e+02,2.800741982355730642e+01
1.610000000000000000e+02,1.120441982355730559e+01,1.610000000000000000e+02,2.790741982355730499e+01
1.620000000000000000e+02,1.110441982355730417e+01,1.620000000000000000e+02,2.740741982355730499e+01
1.630000000000000000e+02,1.100441982355730453e+01,1.630000000000000000e+02,2.750741982355730642e+01
1.640000000000000000e+02,1.100441982355730453e+01,1.640000000000000000e+02,2.710741982355730428e+01
1.650000000000000000e+02,1.110441982355730417e+01,1.650000000000000000e+02,2.690741982355730499e+01
1.660000000000000000e+02,1.120441982355730559e+01,1.660000000000000000e+02,2.680741982355730357e+01
1.670000000000000000e+02,1.100441982355730453e+01,1.670000000000000000e+02,2.660741982355730428e+01
1.680000000000000000e+02,1.080441982355730524e+01,1.680000000000000000e+02,2.650741982355730642e+01
1.690000000000000000e+02,1.080441982355730524e+01,1.690000000000000000e+02,2.620741982355730570e+01
1.700000000000000000e+02,1.070441982355730559e+01,1.700000000000000000e+02,2.620741982355730570e+01
1.710000000000000000e+02,1.070441982355730559e+01,1.710000000000000000e+02,2.600741982355730642e+01
1.720000000000000000e+02,1.060441982355730417e+01,1.720000000000000000e+02,2.580741982355730357e+01
1.730000000000000000e+02,1.050441982355730453e+01,1.730000000000000000e+02,2.570741982355730570e+01
1.740000000000000000e+02,1.060441982355730417e+01,1.740000000000000000e+02,2.550741982355730642e+01
1.750000000000000000e+02,1.050441982355730453e+01,1.750000000000000000e+02,2.540741982355730499e+01
1.760000000000000000e+02,1.040441982355730488e+01,1.760000000000000000e+02,2.520741982355730570e+01
1.770000000000000000e+02,1.040441982355730488e+01,1.770000000000000000e+02,2.510741982355730428e+01
1.780000000000000000e+02,1.040441982355730488e+01,1.780000000000000000e+02,2.500741982355730642e+01
1.790000000000000000e+02,1.020441982355730559e+01,1.790000000000000000e+02,2.480741982355730357e+01
1.800000000000000000e+02,1.030441982355730524e+01,1.800000000000000000e+02,2.470741982355730570e+01
1.810000000000000000e+02,1.030441982355730524e+01,1.810000000000000000e+02,2.460741982355730428e+01
1.820000000000000000e+02,1.020441982355730559e+01,1.820000000000000000e+02,2.440741982355730499e+01
1.830000000000000000e+02,1.010441982355730417e+01,1.830000000000000000e+02,2.430741982355730357e+01
1.840000000000000000e+02,1.010441982355730417e+01,1.840000000000000000e+02,2.430741982355730357e+01
1.850000000000000000e+02,1.000441982355730453e+01,1.850000000000000000e+02,2.410741982355730428e+01
1.860000000000000000e+02,1.000441982355730453e+01,1.860000000000000000e+02,2.400741982355730642e+01
1.870000000000000000e+02,1.000441982355730453e+01,1.870000000000000000e+02,2.390741982355730499e+01
1.880000000000000000e+02,1.000441982355730453e+01,1.880000000000000000e+02,2.380741982355730357e+01
1.890000000000000000e+02,1.000441982355730453e+01,1.890000000000000000e+02,2.360741982355730428e+01
1.900000000000000000e+02,9.904419823557304881e+00,1.900000000000000000e+02,2.350741982355730642e+01
1.910000000000000000e+02,9.904419823557304881e+00,1.910000000000000000e+02,2.340741982355730499e+01
1.920000000000000000e+02,9.804419823557305236e+00,1.920000000000000000e+02,2.340741982355730499e+01
1.930000000000000000e+02,9.904419823557304881e+00,1.930000000000000000e+02,2.330741982355730357e+01
1.940000000000000000e+02,9.904419823557304881e+00,1.940000000000000000e+02,2.320741982355730570e+01
1.950000000000000000e+02,9.704419823557305591e+00,1.950000000000000000e+02,2.300741982355730642e+01
1.960000000000000000e+02,9.704419823557305591e+00,1.960000000000000000e+02,2.290741982355730499e+01
1.970000000000000000e+02,9.604419823557304170e+00,1.970000000000000000e+02,2.280741982355730357e+01
1.980000000000000000e+02,9.504419823557304525e+00,1.980000000000000000e+02,2.280741982355730357e+01
1.990000000000000000e+02,9.504419823557304525e+00,1.990000000000000000e+02,2.260741982355730428e+01
2.000000000000000000e+02,9.404419823557304881e+00,2.000000000000000000e+02,2.260741982355730428e+01
2.010000000000000000e+02,9.404419823557304881e+00,2.010000000000000000e+02,2.240741982355730499e+01
2.020000000000000000e+02,9.304419823557305236e+00,2.020000000000000000e+02,2.230741982355730357e+01
2.030000000000000000e+02,9.404419823557304881e+00,2.030000000000000000e+02,2.220741982355730570e+01
2.040000000000000000e+02,9.304419823557305236e+00,2.040000000000000000e+02,2.210741982355730428e+01
2.050000000000000000e+02,9.204419823557305591e+00,2.050000000000000000e+02,2.190741982355730499e+01
2.060000000000000000e+02,9.204419823557305591e+00,2.060000000000000000e+02,2.180741982355730357e+01
2.070000000000000000e+02,9.104419823557304170e+00,2.070000000000000000e+02,2.180741982355730357e+01
2.080000000000000000e+02,9.104419823557304170e+00,2.080000000000000000e+02,2.170741982355730570e+01
2.090000000000000000e+02,9.104419823557304170e+00,2.090000000000000000e+02,2.160741982355730428e+01
2.100000000000000000e+02,9.104419823557304170e+00,2.100000000000000000e+02,2.160741982355730428e+01
2.110000000000000000e+02,9.104419823557304170e+00,2.110000000000000000e+02,2.140741982355730499e+01
2.120000000000000000e+02,9.104419823557304170e+00,2.120000000000000000e+02,2.120741982355730570e+01
2.130000000000000000e+02,9.004419823557304525e+00,2.130000000000000000e+02,2.120741982355730570e+01
2.140000000000000000e+02,8.904419823557304881e+00,2.140000000000000000e+02,2.110741982355730428e+01
2.150000000000000000e+02,9.004419823557304525e+00,2.150000000000000000e+02,2.100741982355730642e+01
2.160000000000000000e+02,8.904419823557304881e+00,2.160000000000000000e+02,2.090741982355730499e+01
2.170000000000000000e+02,9.004419823557304525e+00,2.170000000000000000e+02,2.090741982355730499e+01
2.180000000000000000e+02,8.904419823557304881e+00,2.180000000000000000e+02,2.080741982355730357e+01
2.190000000000000000e+02,8.904419823557304881e+00,2.190000000000000000e+02,2.070741982355730570e+01
2.200000000000000000e+02,8.704419823557305591e+00,2.200000000000000000e+02,2.070741982355730570e+01
2.210000000000000000e+02,8.704419823557305591e+00,2.210000000000000000e+02,2.050741982355730642e+01
2.220000000000000000e+02,8.604419823557304170e+00,2.220000000000000000e+02,2.040741982355730499e+01
2.230000000000000000e+02,8.604419823557304170e+00,2.230000000000000000e+02,2.040741982355730499e+01
2.240000000000000000e+02,8.604419823557304170e+00,2.240000000000000000e+02,2.040741982355730499e+01
2.250000000000000000e+02,8.504419823557304525e+00,2.250000000000000000e+02,2.040741982355730499e+01
2.260000000000000000e+02,8.604419823557304170e+00,2.260000000000000000e+02,2.030741982355730357e+01
2.270000000000000000e+02,8.504419823557304525e+00,2.270000000000000000e+02,2.020741982355730570e+01
2.280000000000000000e+02,8.504419823557304525e+00,2.280000000000000000e+02,2.010741982355730428e+01
2.290000000000000000e+02,8.404419823557304881e+00,2.290000000000000000e+02,2.010741982355730428e+01
2.300000000000000000e+02,8.404419823557304881e+00,2.300000000000000000e+02,2.000741982355730642e+01
2.310000000000000000e+02,8.404419823557304881e+00,2.310000000000000000e+02,1.980741982355730357e+01
2.320000000000000000e+02,8.504419823557304525e+00,2.320000000000000000e+02,1.990741982355730499e+01
2.330000000000000000e+02,8.504419823557304525e+00,2.330000000000000000e+02,1.980741982355730357e+01
2.340000000000000000e+02,8.504419823557304525e+00,2.340000000000000000e+02,1.960741982355730428e+01
2.350000000000000000e+02,8.404419823557304881e+00,2.350000000000000000e+02,1.950741982355730642e+01
2.360000000000000000e+02,8.404419823557304881e+00,2.360000000000000000e+02,1.960741982355730428e+01
2.370000000000000000e+02,8.304419823557305236e+00,2.370000000000000000e+02,1.940741982355730499e+01
2.380000000000000000e+02,8.304419823557305236e+00,2.380000000000000000e+02,1.920741982355730570e+01
2.390000000000000000e+02,8.204419823557305591e+00,2.390000000000000000e+02,1.930741982355730357e+01
2.400000000000000000e+02,8.304419823557305236e+00,2.400000000000000000e+02,1.920741982355730570e+01
2.410000000000000000e+02,8.204419823557305591e+00,2.410000000000000000e+02,1.910741982355730428e+01
2.420000000000000000e+02,8.204419823557305591e+00,2.420000000000000000e+02,1.900741982355730642e+01
2.430000000000000000e+02,8.304419823557305236e+00,2.430000000000000000e+02,1.900741982355730642e+01
2.440000000000000000e+02,8.104419823557304170e+00,2.440000000000000000e+02,1.890741982355730499e+01
2.450000000000000000e+02,8.004419823557304525e+00,2.450000000000000000e+02,1.880741982355730357e+01
2.460000000000000000e+02,8.004419823557304525e+00,2.460000000000000000e+02,1.880741982355730357e+01
2.470000000000000000e+02,7.904419823557304881e+00,2.470000000000000000e+02,1.870741982355730570e+01
2.480000000000000000e+02,7.804419823557305236e+00,2.480000000000000000e+02,1.860741982355730428e+01
2.490000000000000000e+02,7.904419823557304881e+00,2.490000000000000000e+02,1.860741982355730428e+01
2.500000000000000000e+02,7.904419823557304881e+00,2.500000000000000000e+02,1.850741982355730642e+01
2.510000000000000000e+02,7.904419823557304881e+00,2.510000000000000000e+02,1.850741982355730642e+01
2.520000000000000000e+02,7.904419823557304881e+00,2.520000000000000000e+02,1.840741982355730499e+01
2.530000000000000000e+02,7.904419823557304881e+00,2.530000000000000000e+02,1.840741982355730499e+01
2.540000000000000000e+02,7.804419823557305236e+00,2.540000000000000000e+02,1.820741982355730570e+01
2.550000000000000000e+02,7.704419823557305591e+00,2.550000000000000000e+02,1.810741982355730428e+01
2.560000000000000000e+02,7.804419823557305236e+00,2.560000000000000000e+02,1.810741982355730428e+01
2.570000000000000000e+02,7.804419823557305236e+00,2.570000000000000000e+02,1.800741982355730642e+01
2.580000000000000000e+02,7.604419823557304170e+00,2.580000000000000000e+02,1.800741982355730642e+01
2.590000000000000000e+02,7.704419823557305591e+00,2.590000000000000000e+02,1.780741982355730357e+01
2.600000000000000000e+02,7.604419823557304170e+00,2.600000000000000000e+02,1.780741982355730357e+01
2.610000000000000000e+02,7.604419823557304170e+00,2.610000000000000000e+02,1.780741982355730357e+01
2.620000000000000000e+02,7.604419823557304170e+00,2.620000000000000000e+02,1.770741982355730570e+01
2.630000000000000000e+02,7.504419823557304525e+00,2.630000000000000000e+02,1.770741982355730570e+01
2.640000000000000000e+02,7.604419823557304170e+00,2.640000000000000000e+02,1.750741982355730642e+01
2.650000000000000000e+02,7.504419823557304525e+00,2.650000000000000000e+02,1.750741982355730642e+01
2.660000000000000000e+02,7.404419823557304881e+00,2.660000000000000000e+02,1.730741982355730357e+01
2.670000000000000000e+02,7.504419823557304525e+00,2.670000000000000000e+02,1.740741982355730499e+01
2.680000000000000000e+02,7.604419823557304170e+00,2.680000000000000000e+02,1.750741982355730642e+01
2.690000000000000000e+02,7.504419823557304525e+00,2.690000000000000000e+02,1.720741982355730570e+01
2.700000000000000000e+02,7.504419823557304525e+00,2.700000000000000000e+02,1.730741982355730357e+01
2.710000000000000000e+02,7.504419823557304525e+00,2.710000000000000000e+02,1.720741982355730570e+01
2.720000000000000000e+02,7.504419823557304525e+00,2.720000000000000000e+02,1.710741982355730428e+01
2.730000000000000000e+02,7.404419823557304881e+00,2.730000000000000000e+02,1.710741982355730428e+01
2.740000000000000000e+02,7.404419823557304881e+00,2.740000000000000000e+02,1.700741982355730642e+01
2.750000000000000000e+02,7.404419823557304881e+00,2.750000000000000000e+02,1.690741982355730499e+01
2.760000000000000000e+02,7.404419823557304881e+00,2.760000000000000000e+02,1.680741982355730357e+01
2.770000000000000000e+02,7.404419823557304881e+00,2.770000000000000000e+02,1.680741982355730357e+01
2.780000000000000000e+02,7.304419823557305236e+00,2.780000000000000000e+02,1.680741982355730357e+01
2.790000000000000000e+02,7.204419823557305591e+00,2.790000000000000000e+02,1.670741982355730570e+01
2.800000000000000000e+02,7.204419823557305591e+00,2.800000000000000000e+02,1.670741982355730570e+01
2.810000000000000000e+02,7.104419823557304170e+00,2.810000000000000000e+02,1.660741982355730428e+01
2.820000000000000000e+02,7.104419823557304170e+00,2.820000000000000000e+02,1.650741982355730642e+01
2.830000000000000000e+02,7.204419823557305591e+00,2.830000000000000000e+02,1.660741982355730428e+01
2.840000000000000000e+02,7.104419823557304170e+00,2.840000000000000000e+02,1.650741982355730642e+01
2.850000000000000000e+02,7.204419823557305591e+00,2.850000000000000000e+02,1.640741982355730499e+01
2.860000000000000000e+02,7.104419823557304170e+00,2.860000000000000000e+02,1.630741982355730357e+01
2.870000000000000000e+02,7.204419823557305591e+00,2.870000000000000000e+02,1.630741982355730357e+01
2.880000000000000000e+02,7.004419823557304525e+00,2.880000000000000000e+02,1.620741982355730570e+01
2.890000000000000000e+02,7.104419823557304170e+00,2.890000000000000000e+02,1.600741982355730642e+01
2.900000000000000000e+02,7.004419823557304525e+00,2.900000000000000000e+02,1.610741982355730428e+01
2.910000000000000000e+02,6.904419823557304881e+00,2.910000000000000000e+02,1.590741982355730499e+01
2.920000000000000000e+02,7.004419823557304525e+00,2.920000000000000000e+02,1.590741982355730499e+01
2.930000000000000000e+02,6.804419823557305236e+00,2.930000000000000000e+02,1.580741982355730357e+01
2.940000000000000000e+02,6.904419823557304881e+00,2.940000000000000000e+02,1.590741982355730499e+01
2.950000000000000000e+02,6.804419823557305236e+00,2.950000000000000000e+02,1.580741982355730357e+01
2.960000000000000000e+02,6.704419823557304703e+00,2.960000000000000000e+02,1.580741982355730357e+01
2.970000000000000000e+02,6.804419823557305236e+00,2.970000000000000000e+02,1.570741982355730570e+01
2.980000000000000000e+02,6.804419823557305236e+00,2.980000000000000000e+02,1.570741982355730570e+01
2.990000000000000000e+02,6.704419823557304703e+00,2.990000000000000000e+02,1.570741982355730570e+01
3.000000000000000000e+02,6.704419823557304703e+00,3.000000000000000000e+02,1.550741982355730642e+01
3.010000000000000000e+02,6.704419823557304703e+00,3.010000000000000000e+02,1.550741982355730642e+01
3.020000000000000000e+02,6.704419823557304703e+00,3.020000000000000000e+02,1.560741982355730428e+01
3.030000000000000000e+02,6.704419823557304703e+00,3.030000000000000000e+02,1.550741982355730642e+01
